9	D	05/15/2013
9	A	05/22/2013
9	D	05/22/2013
9	A	05/24/2013
9	A	06/26/2013
9	P	07/01/2013
9	D	07/01/2013
9	P	07/10/2013
9	D	07/10/2013
9	C	07/10/2013
9	H	07/11/2013
9	A	07/19/2013
9	P	07/19/2013
9	D	07/19/2013
9	P	07/22/2013
9	D	07/22/2013
9	H	07/25/2013
9	P	07/26/2013
9	D	07/26/2013
9	P	07/26/2013
9	D	07/26/2013
9	P	08/02/2013
9	D	08/02/2013
9	P	08/08/2013
9	D	08/08/2013
9	P	08/23/2013
9	D	08/23/2013
9	P	09/04/2013
9	D	09/04/2013
9	P	09/12/2013
9	D	09/12/2013
9	P	09/23/2013
9	D	09/23/2013
9	P	09/24/2013
9	D	09/24/2013
9	f	10/01/2013
9	A	10/02/2013
9	P	10/02/2013
9	D	10/02/2013
9	P	10/03/2013
9	D	10/03/2013
9	S	10/07/2013
9	D	10/07/2013
9	P	10/07/2013
9	P	10/09/2013
9	D	10/09/2013
9	D	10/11/2013
9	P	10/11/2013
9	P	10/11/2013
9	D	10/11/2013
9	P	10/25/2013
9	D	10/25/2013
9	C	10/29/2013
9	D	10/29/2013
9	P	10/29/2013
9	P	11/06/2013
9	C	11/06/2013
9	D	11/06/2013
9	H	11/18/2013
9	C	11/22/2013
9	P	11/22/2013
9	D	11/22/2013
9	A	12/03/2013
9	D	12/03/2013
9	D	12/04/2013
9	P	12/04/2013
9	N	12/04/2013
9	P	12/04/2013
9	D	12/04/2013
9	P	12/05/2013
9	D	12/05/2013
9	P	12/05/2013
9	D	12/05/2013
9	N	12/09/2013
9	S	12/12/2013
9	S	12/12/2013
9	P	12/12/2013
9	D	12/12/2013
9	P	12/19/2013
9	D	12/19/2013
9	S	01/07/2014
9	D	01/13/2014
9	P	01/13/2014
9	P	01/15/2014
9	D	01/15/2014
9	P	01/15/2014
9	D	01/15/2014
9	P	01/22/2014
9	S	01/22/2014
9	D	01/22/2014
9	P	01/23/2014
9	D	01/23/2014
9	P	01/30/2014
9	D	01/30/2014
9	P	02/04/2014
9	D	02/04/2014
9	P	02/06/2014
9	D	02/06/2014
9	P	02/10/2014
9	D	02/10/2014
9	S	02/19/2014
9	P	02/20/2014
9	C	02/20/2014
9	D	02/20/2014
9	P	02/20/2014
9	D	02/20/2014
9	P	02/25/2014
9	S	02/25/2014
9	D	02/25/2014
9	P	03/06/2014
9	D	03/06/2014
9	P	03/07/2014
9	D	03/07/2014
9	P	03/13/2014
9	D	03/13/2014
9	P	03/21/2014
9	D	03/21/2014
9	D	03/21/2014
9	P	03/21/2014
9	P	03/27/2014
9	D	03/27/2014
9	P	04/03/2014
9	S	04/03/2014
9	D	04/03/2014
9	f	04/03/2014
9	P	04/07/2014
9	D	04/07/2014
9	P	04/10/2014
9	D	04/10/2014
9	P	04/21/2014
9	D	04/21/2014
9	P	04/21/2014
9	S	04/21/2014
9	D	04/21/2014
9	P	04/24/2014
9	D	04/24/2014
9	P	05/01/2014
9	D	05/01/2014
9	P	05/12/2014
9	D	05/12/2014
10	N	07/09/2009
10	N	07/24/2009
10	N	08/04/2009
10	N	08/05/2009
10	S	12/03/2009
10	S	12/15/2009
10	S	01/05/2010
10	S	02/16/2010
10	N	02/17/2010
10	S	05/19/2010
10	N	05/19/2010
10	N	08/26/2010
10	N	08/30/2010
10	D	09/28/2011
10	P	10/04/2011
10	D	10/04/2011
10	A	10/17/2011
10	D	10/17/2011
10	P	11/02/2011
10	D	11/02/2011
10	P	12/01/2011
10	D	12/01/2011
10	P	12/30/2011
10	D	12/30/2011
10	P	01/27/2012
10	D	01/27/2012
10	P	03/09/2012
10	D	03/09/2012
10	N	04/04/2012
10	P	04/26/2012
10	D	04/26/2012
10	P	05/25/2012
10	D	05/25/2012
10	P	06/27/2012
10	D	06/27/2012
10	P	07/27/2012
10	D	07/27/2012
10	P	08/23/2012
10	D	08/23/2012
10	P	09/24/2012
10	D	09/24/2012
10	A	10/03/2012
10	D	10/03/2012
10	P	11/20/2012
10	D	11/20/2012
10	P	01/17/2013
10	D	01/17/2013
10	P	03/15/2013
10	D	03/15/2013
10	N	04/17/2013
10	N	04/17/2013
10	f	04/18/2013
10	P	04/22/2013
10	D	04/22/2013
10	A	05/09/2013
10	P	05/09/2013
10	D	05/09/2013
10	P	06/13/2013
10	D	06/13/2013
10	S	06/26/2013
10	S	07/08/2013
10	S	07/08/2013
10	S	07/08/2013
10	S	07/08/2013
10	S	07/08/2013
10	S	07/08/2013
10	S	07/08/2013
10	P	07/09/2013
10	D	07/09/2013
10	S	08/06/2013
10	P	08/26/2013
10	N	08/26/2013
10	D	08/26/2013
10	P	09/05/2013
10	D	09/05/2013
10	P	09/20/2013
10	D	09/20/2013
10	H	10/03/2013
10	S	10/08/2013
10	S	10/08/2013
10	S	10/08/2013
10	S	10/08/2013
10	H	10/11/2013
10	H	10/16/2013
10	C	12/11/2013
10	H	01/06/2014
10	C	01/06/2014
10	S	01/08/2014
10	S	01/08/2014
10	S	01/08/2014
10	S	01/08/2014
10	S	01/08/2014
10	S	01/08/2014
10	S	01/08/2014
10	C	01/13/2014
10	P	01/14/2014
10	D	01/14/2014
10	H	01/28/2014
10	C	01/28/2014
10	D	01/28/2014
10	P	01/28/2014
10	C	02/11/2014
10	P	02/13/2014
10	D	02/13/2014
10	C	02/18/2014
10	S	02/25/2014
10	C	02/25/2014
10	C	03/04/2014
10	C	03/18/2014
10	C	03/18/2014
10	P	03/19/2014
10	D	03/19/2014
10	C	04/02/2014
10	S	04/08/2014
10	S	04/08/2014
10	S	04/08/2014
10	S	04/08/2014
10	C	04/10/2014
10	C	04/15/2014
10	P	04/17/2014
10	S	04/17/2014
10	D	04/17/2014
10	C	04/29/2014
10	C	05/14/2014
10	P	05/14/2014
10	D	05/14/2014
10	C	06/10/2014
10	C	06/10/2014
10	H	08/11/2014
10	S	08/11/2014
10	D	08/11/2014
10	P	08/11/2014
10	C	08/18/2014
10	C	09/08/2014
10	P	09/10/2014
10	D	09/10/2014
11	N	04/21/2008
11	S	05/05/2008
11	N	05/06/2008
11	P	05/06/2008
11	D	05/06/2008
11	N	05/19/2008
11	D	05/22/2008
11	N	05/28/2008
11	N	02/03/2009
11	P	02/06/2009
11	D	02/06/2009
11	D	02/06/2009
11	D	02/10/2009
11	D	02/11/2009
11	D	02/23/2009
11	S	02/24/2009
11	S	03/05/2009
11	A	03/13/2009
11	D	03/13/2009
11	S	03/13/2009
11	P	03/13/2009
11	D	03/13/2009
11	f	03/16/2009
11	S	03/19/2009
11	S	03/19/2009
11	S	03/19/2009
11	N	03/19/2009
11	S	03/19/2009
11	S	03/19/2009
11	S	03/31/2009
11	P	04/02/2009
11	S	04/02/2009
11	D	04/02/2009
11	P	04/16/2009
11	D	04/16/2009
11	S	04/17/2009
11	S	04/27/2009
11	S	04/28/2009
11	A	04/29/2009
11	N	04/29/2009
11	D	04/30/2009
11	N	05/01/2009
11	P	06/04/2009
11	D	06/04/2009
11	S	06/09/2009
11	S	06/19/2009
11	S	06/19/2009
11	S	06/19/2009
11	N	07/13/2009
11	S	09/19/2009
11	S	09/19/2009
11	S	09/19/2009
11	S	09/19/2009
11	S	09/19/2009
11	S	12/19/2009
11	S	12/19/2009
11	S	12/19/2009
11	S	03/19/2010
11	S	03/19/2010
11	S	03/19/2010
11	S	03/19/2010
11	S	03/19/2010
11	S	06/19/2010
11	S	06/19/2010
11	S	06/19/2010
11	S	07/01/2010
11	S	07/01/2010
11	S	07/01/2010
11	S	07/01/2010
11	S	07/01/2010
11	S	07/01/2011
11	S	07/01/2011
11	S	07/01/2011
11	S	07/01/2011
11	S	10/01/2011
11	S	10/01/2011
11	S	10/01/2011
11	N	12/05/2011
11	S	01/01/2012
11	S	01/01/2012
11	S	01/01/2012
11	S	01/01/2012
11	N	03/21/2012
11	N	03/21/2012
11	N	03/21/2012
11	N	03/21/2012
11	S	04/01/2012
